Case_ID,Activity,Timestamp,Priority,Category,Agent
TKT-1104,Awaiting Customer Response,2024-02-29 01:15:30.648491,Critical,Email,Agent12
TKT-1104,Solution Proposed,2024-02-29 05:20:55.578628,Critical,Email,Agent4
TKT-1104,Solution Implemented,2024-02-29 21:18:09.100062,Critical,Email,Agent1
TKT-1104,Customer Verification,2024-03-01 23:15:40.536392,Critical,Email,Agent12
TKT-1104,Ticket Closed,2024-03-02 00:13:14.305944,Critical,Email,Agent4
TKT-1105,Ticket Created,2024-03-03 00:00:00.000000,Medium,Software,Agent5
TKT-1105,Initial Triage,2024-03-03 02:42:59.437937,Medium,Software,Agent14
TKT-1105,Assigned to Agent,2024-03-03 08:17:42.147980,Medium,Software,Agent3
TKT-1105,Investigation Started,2024-03-03 10:04:55.915801,Medium,Software,Agent12
TKT-1105,Awaiting Customer Response,2024-03-05 03:03:48.113163,Medium,Software,Agent13
TKT-1105,Solution Proposed,2024-03-05 07:54:35.601249,Medium,Software,Agent14
TKT-1105,Solution Implemented,2024-03-05 13:23:24.046238,Medium,Software,Agent14
TKT-1105,Customer Verification,2024-03-07 06:16:14.382991,Medium,Software,Agent6
TKT-1105,Ticket Closed,2024-03-07 07:57:22.206765,Medium,Software,Agent5
TKT-1106,Ticket Created,2024-03-05 00:00:00.000000,High,Software,Agent13
TKT-1106,Initial Triage,2024-03-05 00:31:49.086972,High,Software,Agent2
TKT-1106,Assigned to Agent,2024-03-05 05:56:07.416883,High,Software,Agent5
TKT-1106,Investigation Started,2024-03-05 09:14:26.784493,High,Software,Agent13
TKT-1106,Awaiting Customer Response,2024-03-07 20:53:45.585473,High,Software,Agent1
TKT-1106,Solution Proposed,2024-03-08 00:38:08.856275,High,Software,Agent5
TKT-1106,Solution Implemented,2024-03-08 14:27:24.453245,High,Software,Agent7
TKT-1106,Customer Verification,2024-03-09 11:24:39.813282,High,Software,Agent14
TKT-1106,Ticket Closed,2024-03-09 12:08:10.076071,High,Software,Agent4
TKT-1107,Ticket Created,2024-08-19 00:00:00.000000,Low,Software,Agent3
TKT-1107,Initial Triage,2024-08-19 01:26:22.994566,Low,Software,Agent4
TKT-1107,Assigned to Agent,2024-08-19 08:27:24.038404,Low,Software,Agent10
TKT-1107,Investigation Started,2024-08-19 11:42:15.246856,Low,Software,Agent13
TKT-1107,Awaiting Customer Response,2024-08-20 21:30:38.124306,Low,Software,Agent8
TKT-1107,Solution Proposed,2024-08-21 00:05:15.448429,Low,Software,Agent1
TKT-1107,Solution Implemented,2024-08-21 13:24:43.174895,Low,Software,Agent13
TKT-1107,Customer Verification,2024-08-22 18:10:26.601105,Low,Software,Agent2
TKT-1107,Ticket Closed,2024-08-22 18:43:54.103389,Low,Software,Agent12
TKT-1108,Ticket Created,2024-07-21 00:00:00.000000,High,Access,Agent7
TKT-1108,Initial Triage,2024-07-21 02:08:54.185300,High,Access,Agent11
TKT-1108,Assigned to Agent,2024-07-21 06:17:57.320997,High,Access,Agent1
TKT-1108,Investigation Started,2024-07-21 08:56:52.884165,High,Access,Agent12
TKT-1108,Awaiting Customer Response,2024-07-25 21:39:50.866787,High,Access,Agent5
TKT-1108,Solution Proposed,2024-07-26 02:21:04.674624,High,Access,Agent1
TKT-1108,Solution Implemented,2024-07-26 10:33:25.638231,High,Access,Agent8
TKT-1108,Customer Verification,2024-07-27 01:03:26.984761,High,Access,Agent9
TKT-1108,Ticket Closed,2024-07-27 02:40:36.503951,High,Access,Agent1
TKT-1109,Ticket Created,2024-05-31 00:00:00.000000,Low,Network,Agent1
TKT-1109,Initial Triage,2024-05-31 02:53:28.512585,Low,Network,Agent5
TKT-1109,Assigned to Agent,2024-05-31 06:36:15.912418,Low,Network,Agent14
TKT-1109,Investigation Started,2024-05-31 10:34:29.926370,Low,Network,Agent4
TKT-1109,Awaiting Customer Response,2024-05-31 19:11:19.268369,Low,Network,Agent12
TKT-1109,Solution Proposed,2024-05-31 21:57:46.412854,Low,Network,Agent10
TKT-1109,Solution Implemented,2024-06-01 01:20:25.553600,Low,Network,Agent14
TKT-1109,Customer Verification,2024-06-03 15:10:20.996183,Low,Network,Agent8
TKT-1109,Ticket Closed,2024-06-03 16:04:12.246896,Low,Network,Agent6
TKT-1110,Ticket Created,2024-12-02 00:00:00.000000,Low,Access,Agent8
TKT-1110,Initial Triage,2024-12-02 02:25:23.008331,Low,Access,Agent9
TKT-1110,Assigned to Agent,2024-12-02 10:15:17.977741,Low,Access,Agent2
TKT-1110,Investigation Started,2024-12-02 10:47:29.366753,Low,Access,Agent4
TKT-1110,Awaiting Customer Response,2024-12-02 20:32:16.182856,Low,Access,Agent9
TKT-1110,Solution Proposed,2024-12-03 02:20:13.060181,Low,Access,Agent7
TKT-1110,Solution Implemented,2024-12-03 04:55:27.401842,Low,Access,Agent2
TKT-1110,Customer Verification,2024-12-04 12:15:25.950586,Low,Access,Agent4
TKT-1110,Ticket Closed,2024-12-04 13:11:47.189584,Low,Access,Agent8
TKT-1111,Ticket Created,2024-06-29 00:00:00.000000,Low,Email,Agent12
TKT-1111,Initial Triage,2024-06-29 00:53:29.745933,Low,Email,Agent10
TKT-1111,Assigned to Agent,2024-06-29 04:15:34.087084,Low,Email,Agent8
TKT-1111,Investigation Started,2024-06-29 06:51:15.584938,Low,Email,Agent9
TKT-1111,Awaiting Customer Response,2024-07-02 00:20:01.355684,Low,Email,Agent12
TKT-1111,Solution Proposed,2024-07-02 03:16:37.106059,Low,Email,Agent2
TKT-1111,Solution Implemented,2024-07-02 18:28:48.128281,Low,Email,Agent14
TKT-1111,Customer Verification,2024-07-05 14:10:44.715376,Low,Email,Agent12
TKT-1111,Ticket Closed,2024-07-05 14:58:31.056021,Low,Email,Agent14
TKT-1112,Ticket Created,2024-05-01 00:00:00.000000,Low,Email,Agent14
TKT-1112,Initial Triage,2024-05-01 02:39:12.329967,Low,Email,Agent1
TKT-1112,Assigned to Agent,2024-05-01 05:27:44.806798,Low,Email,Agent2
TKT-1112,Investigation Started,2024-05-01 08:11:19.298421,Low,Email,Agent14
TKT-1112,Awaiting Customer Response,2024-05-05 17:01:13.998300,Low,Email,Agent8
TKT-1112,Solution Proposed,2024-05-05 20:48:34.636359,Low,Email,Agent7
TKT-1112,Solution Implemented,2024-05-06 07:59:45.192978,Low,Email,Agent11
TKT-1112,Customer Verification,2024-05-07 15:11:58.116803,Low,Email,Agent6
TKT-1112,Ticket Closed,2024-05-07 17:10:35.333396,Low,Email,Agent6
TKT-1113,Ticket Created,2024-09-14 00:00:00.000000,Medium,Email,Agent13
TKT-1113,Initial Triage,2024-09-14 02:12:47.682145,Medium,Email,Agent4
TKT-1113,Assigned to Agent,2024-09-14 08:56:15.872457,Medium,Email,Agent3
TKT-1113,Investigation Started,2024-09-14 09:57:54.391414,Medium,Email,Agent12
TKT-1113,Awaiting Customer Response,2024-09-14 17:23:14.930812,Medium,Email,Agent13
TKT-1113,Solution Proposed,2024-09-14 22:06:16.558961,Medium,Email,Agent3
TKT-1113,Solution Implemented,2024-09-15 04:16:13.000907,Medium,Email,Agent3
TKT-1113,Customer Verification,2024-09-16 01:21:51.985170,Medium,Email,Agent14
TKT-1113,Ticket Closed,2024-09-16 03:10:27.928916,Medium,Email,Agent9
TKT-1114,Ticket Created,2024-07-04 00:00:00.000000,High,Software,Agent8
TKT-1114,Initial Triage,2024-07-04 01:07:00.109781,High,Software,Agent5
TKT-1114,Assigned to Agent,2024-07-04 08:17:12.669429,High,Software,Agent4
TKT-1114,Investigation Started,2024-07-04 09:08:02.313484,High,Software,Agent10
TKT-1114,Awaiting Customer Response,2024-07-04 14:14:35.754964,High,Software,Agent5
TKT-1114,Solution Proposed,2024-07-04 18:54:31.038293,High,Software,Agent7
TKT-1114,Solution Implemented,2024-07-05 05:31:05.941606,High,Software,Agent2
TKT-1114,Customer Verification,2024-07-06 14:50:29.008442,High,Software,Agent13
TKT-1114,Ticket Closed,2024-07-06 16:08:57.965046,High,Software,Agent4
TKT-1115,Ticket Created,2024-11-09 00:00:00.000000,Low,Software,Agent6
TKT-1115,Initial Triage,2024-11-09 02:34:54.124224,Low,Software,Agent14
TKT-1115,Assigned to Agent,2024-11-09 04:59:56.634340,Low,Software,Agent2
TKT-1115,Investigation Started,2024-11-09 08:09:15.956855,Low,Software,Agent4
TKT-1115,Awaiting Customer Response,2024-11-10 22:26:51.667050,Low,Software,Agent7
TKT-1115,Solution Proposed,2024-11-11 01:47:57.410024,Low,Software,Agent3
TKT-1115,Solution Implemented,2024-11-11 17:44:52.660640,Low,Software,Agent4
TKT-1115,Customer Verification,2024-11-13 04:52:13.851378,Low,Software,Agent4
TKT-1115,Ticket Closed,2024-11-13 06:27:13.034444,Low,Software,Agent8
TKT-1116,Ticket Created,2024-10-19 00:00:00.000000,Low,Software,Agent6
TKT-1116,Initial Triage,2024-10-19 01:31:53.596568,Low,Software,Agent8
TKT-1116,Assigned to Agent,2024-10-19 03:46:48.585693,Low,Software,Agent10
TKT-1116,Investigation Started,2024-10-19 06:26:55.411345,Low,Software,Agent4
TKT-1116,Awaiting Customer Response,2024-10-21 19:39:55.405691,Low,Software,Agent1
TKT-1116,Solution Proposed,2024-10-21 23:36:23.046496,Low,Software,Agent4
TKT-1116,Solution Implemented,2024-10-22 08:44:52.576006,Low,Software,Agent3
TKT-1116,Customer Verification,2024-10-23 00:38:20.952414,Low,Software,Agent10
TKT-1116,Ticket Closed,2024-10-23 01:58:52.969189,Low,Software,Agent4
TKT-1117,Ticket Created,2024-06-06 00:00:00.000000,Low,Software,Agent2
TKT-1117,Initial Triage,2024-06-06 02:00:19.310796,Low,Software,Agent12
TKT-1117,Assigned to Agent,2024-06-06 08:46:50.555933,Low,Software,Agent1
TKT-1117,Investigation Started,2024-06-06 11:30:30.338136,Low,Software,Agent3
TKT-1117,Awaiting Customer Response,2024-06-08 19:35:43.101077,Low,Software,Agent14
TKT-1117,Solution Proposed,2024-06-09 01:30:18.546505,Low,Software,Agent5
TKT-1117,Solution Implemented,2024-06-09 14:32:44.740724,Low,Software,Agent3
TKT-1117,Customer Verification,2024-06-11 04:57:27.724282,Low,Software,Agent4
TKT-1117,Ticket Closed,2024-06-11 05:38:28.558772,Low,Software,Agent1
TKT-1118,Ticket Created,2024-11-14 00:00:00.000000,Medium,Software,Agent4
TKT-1118,Initial Triage,2024-11-14 00:39:22.880042,Medium,Software,Agent12
TKT-1118,Assigned to Agent,2024-11-14 06:48:21.590521,Medium,Software,Agent11
TKT-1118,Investigation Started,2024-11-14 09:52:25.149980,Medium,Software,Agent6
TKT-1118,Awaiting Customer Response,2024-11-14 16:05:10.079899,Medium,Software,Agent4
TKT-1118,Solution Proposed,2024-11-14 19:34:01.074813,Medium,Software,Agent11
TKT-1118,Solution Implemented,2024-11-15 07:10:11.002874,Medium,Software,Agent14
TKT-1118,Customer Verification,2024-11-17 16:00:10.433826,Medium,Software,Agent7
TKT-1118,Ticket Closed,2024-11-17 17:21:38.544091,Medium,Software,Agent5
TKT-1119,Ticket Created,2024-05-17 00:00:00.000000,Low,Email,Agent2
TKT-1119,Initial Triage,2024-05-17 00:54:47.646999,Low,Email,Agent11
TKT-1119,Assigned to Agent,2024-05-17 02:04:57.279449,Low,Email,Agent14
TKT-1119,Investigation Started,2024-05-17 04:38:06.916011,Low,Email,Agent6
TKT-1119,Awaiting Customer Response,2024-05-19 09:18:46.474243,Low,Email,Agent5
TKT-1119,Solution Proposed,2024-05-19 10:35:36.924104,Low,Email,Agent3
TKT-1119,Solution Implemented,2024-05-19 18:36:31.627466,Low,Email,Agent3
TKT-1119,Customer Verification,2024-05-21 05:13:25.087049,Low,Email,Agent5
TKT-1119,Ticket Closed,2024-05-21 06:26:41.979453,Low,Email,Agent5
TKT-1120,Ticket Created,2024-12-21 00:00:00.000000,Medium,Email,Agent6
TKT-1120,Initial Triage,2024-12-21 02:04:40.535814,Medium,Email,Agent14
TKT-1120,Assigned to Agent,2024-12-21 08:10:24.606350,Medium,Email,Agent2
TKT-1120,Investigation Started,2024-12-21 11:51:22.922769,Medium,Email,Agent8
TKT-1120,Awaiting Customer Response,2024-12-21 21:30:41.387133,Medium,Email,Agent6
TKT-1120,Solution Proposed,2024-12-21 23:38:15.413774,Medium,Email,Agent12
TKT-1120,Solution Implemented,2024-12-22 03:31:57.259521,Medium,Email,Agent4
TKT-1120,Customer Verification,2024-12-24 06:56:59.573275,Medium,Email,Agent4
TKT-1120,Ticket Closed,2024-12-24 07:28:11.947458,Medium,Email,Agent8
TKT-1121,Ticket Created,2024-06-11 00:00:00.000000,Low,Access,Agent7
TKT-1121,Initial Triage,2024-06-11 02:45:56.291225,Low,Access,Agent8
TKT-1121,Assigned to Agent,2024-06-11 10:35:22.124475,Low,Access,Agent6
TKT-1121,Investigation Started,2024-06-11 12:35:26.099149,Low,Access,Agent9
TKT-1121,Awaiting Customer Response,2024-06-11 15:14:39.280821,Low,Access,Agent13
TKT-1121,Solution Proposed,2024-06-11 20:30:34.894042,Low,Access,Agent11
TKT-1121,Solution Implemented,2024-06-11 23:23:12.615496,Low,Access,Agent10
TKT-1121,Customer Verification,2024-06-13 21:06:23.070549,Low,Access,Agent5
TKT-1121,Ticket Closed,2024-06-13 22:24:18.142233,Low,Access,Agent1
TKT-1122,Ticket Created,2024-06-08 00:00:00.000000,High,Software,Agent8
TKT-1122,Initial Triage,2024-06-08 01:52:14.885254,High,Software,Agent8
TKT-1122,Assigned to Agent,2024-06-08 06:47:31.123477,High,Software,Agent7
TKT-1122,Investigation Started,2024-06-08 08:40:08.566344,High,Software,Agent10
TKT-1122,Awaiting Customer Response,2024-06-10 09:38:39.098900,High,Software,Agent9
TKT-1122,Solution Proposed,2024-06-10 13:06:59.759263,High,Software,Agent5
TKT-1122,Solution Implemented,2024-06-10 18:42:28.874410,High,Software,Agent3
TKT-1122,Customer Verification,2024-06-13 02:13:02.511561,High,Software,Agent5
TKT-1122,Ticket Closed,2024-06-13 03:33:55.294936,High,Software,Agent3
TKT-1123,Ticket Created,2024-06-09 00:00:00.000000,Medium,Email,Agent2
TKT-1123,Initial Triage,2024-06-09 02:18:00.072357,Medium,Email,Agent10
TKT-1123,Assigned to Agent,2024-06-09 03:55:18.846533,Medium,Email,Agent6
TKT-1123,Investigation Started,2024-06-09 06:23:10.253665,Medium,Email,Agent1
TKT-1123,Awaiting Customer Response,2024-06-09 10:39:36.995516,Medium,Email,Agent12
TKT-1123,Solution Proposed,2024-06-09 15:16:27.652974,Medium,Email,Agent9
TKT-1123,Solution Implemented,2024-06-10 04:21:29.332392,Medium,Email,Agent1
TKT-1123,Customer Verification,2024-06-12 00:58:13.587338,Medium,Email,Agent6
TKT-1123,Ticket Closed,2024-06-12 01:48:34.781417,Medium,Email,Agent2
TKT-1124,Ticket Created,2024-01-05 00:00:00.000000,Medium,Email,Agent2
TKT-1124,Initial Triage,2024-01-05 02:09:37.691231,Medium,Email,Agent9
TKT-1124,Assigned to Agent,2024-01-05 07:50:37.054132,Medium,Email,Agent2
TKT-1124,Investigation Started,2024-01-05 11:21:38.089178,Medium,Email,Agent3
TKT-1124,Awaiting Customer Response,2024-01-05 18:48:53.636477,Medium,Email,Agent8
TKT-1124,Solution Proposed,2024-01-05 23:44:59.098906,Medium,Email,Agent6
TKT-1124,Solution Implemented,2024-01-06 13:02:21.841215,Medium,Email,Agent10
TKT-1124,Customer Verification,2024-01-09 11:43:23.193897,Medium,Email,Agent3
TKT-1124,Ticket Closed,2024-01-09 13:24:09.096174,Medium,Email,Agent7
TKT-1125,Ticket Created,2024-03-08 00:00:00.000000,High,Software,Agent14
TKT-1125,Initial Triage,2024-03-08 02:23:06.969123,High,Software,Agent8
TKT-1125,Assigned to Agent,2024-03-08 04:16:08.564449,High,Software,Agent6
TKT-1125,Investigation Started,2024-03-08 05:20:04.974071,High,Software,Agent14
TKT-1125,Awaiting Customer Response,2024-03-11 00:39:13.291420,High,Software,Agent10
TKT-1125,Solution Proposed,2024-03-11 05:24:26.422546,High,Software,Agent1
TKT-1125,Solution Implemented,2024-03-11 07:47:15.660576,High,Software,Agent9
TKT-1125,Customer Verification,2024-03-12 01:26:12.473163,High,Software,Agent3
TKT-1125,Ticket Closed,2024-03-12 03:18:02.262275,High,Software,Agent1
TKT-1126,Ticket Created,2024-09-18 00:00:00.000000,Medium,Network,Agent7
TKT-1126,Initial Triage,2024-09-18 02:08:31.020943,Medium,Network,Agent9
TKT-1126,Assigned to Agent,2024-09-18 05:55:25.031983,Medium,Network,Agent11
TKT-1126,Investigation Started,2024-09-18 09:08:17.741305,Medium,Network,Agent3
TKT-1126,Awaiting Customer Response,2024-09-20 03:03:49.312324,Medium,Network,Agent8
TKT-1126,Solution Proposed,2024-09-20 05:29:57.795570,Medium,Network,Agent12
TKT-1126,Solution Implemented,2024-09-20 18:06:14.882563,Medium,Network,Agent5
TKT-1126,Customer Verification,2024-09-22 20:10:44.684754,Medium,Network,Agent7
TKT-1126,Ticket Closed,2024-09-22 21:38:35.127905,Medium,Network,Agent14
TKT-1127,Ticket Created,2024-11-11 00:00:00.000000,Medium,Software,Agent4
TKT-1127,Initial Triage,2024-11-11 01:53:40.381727,Medium,Software,Agent2
TKT-1127,Assigned to Agent,2024-11-11 05:06:42.775989,Medium,Software,Agent3
TKT-1127,Investigation Started,2024-11-11 06:52:57.845271,Medium,Software,Agent11
TKT-1127,Awaiting Customer Response,2024-11-16 05:18:02.866241,Medium,Software,Agent1
TKT-1127,Solution Proposed,2024-11-16 09:17:28.893570,Medium,Software,Agent7
TKT-1127,Solution Implemented,2024-11-16 13:52:13.825468,Medium,Software,Agent5
TKT-1127,Customer Verification,2024-11-18 21:49:43.036163,Medium,Software,Agent11
TKT-1127,Ticket Closed,2024-11-18 22:47:54.110935,Medium,Software,Agent14
TKT-1128,Ticket Created,2024-02-01 00:00:00.000000,Medium,Network,Agent9
TKT-1128,Initial Triage,2024-02-01 02:30:32.431819,Medium,Network,Agent14
TKT-1128,Assigned to Agent,2024-02-01 05:44:48.035997,Medium,Network,Agent1
TKT-1128,Investigation Started,2024-02-01 07:42:31.824336,Medium,Network,Agent7
TKT-1128,Awaiting Customer Response,2024-02-05 05:19:35.949734,Medium,Network,Agent2
TKT-1128,Solution Proposed,2024-02-05 07:09:23.137849,Medium,Network,Agent6
TKT-1128,Solution Implemented,2024-02-05 22:52:24.173725,Medium,Network,Agent11
TKT-1128,Customer Verification,2024-02-06 20:36:26.589374,Medium,Network,Agent11
TKT-1128,Ticket Closed,2024-02-06 22:08:15.638761,Medium,Network,Agent3
TKT-1129,Ticket Created,2024-06-02 00:00:00.000000,Medium,Hardware,Agent14
TKT-1129,Initial Triage,2024-06-02 01:26:51.244136,Medium,Hardware,Agent3
TKT-1129,Assigned to Agent,2024-06-02 03:45:34.025127,Medium,Hardware,Agent13
TKT-1129,Investigation Started,2024-06-02 05:17:49.796371,Medium,Hardware,Agent6
TKT-1129,Awaiting Customer Response,2024-06-06 01:28:49.707575,Medium,Hardware,Agent12
TKT-1129,Solution Proposed,2024-06-06 07:25:14.887775,Medium,Hardware,Agent2
TKT-1129,Solution Implemented,2024-06-06 20:55:25.387420,Medium,Hardware,Agent12
TKT-1129,Customer Verification,2024-06-08 03:46:02.519138,Medium,Hardware,Agent8
TKT-1129,Ticket Closed,2024-06-08 05:00:31.266353,Medium,Hardware,Agent3
TKT-1130,Ticket Created,2024-10-03 00:00:00.000000,High,Software,Agent12
TKT-1130,Initial Triage,2024-10-03 02:33:53.803914,High,Software,Agent14
TKT-1130,Assigned to Agent,2024-10-03 08:35:54.555587,High,Software,Agent3
TKT-1130,Investigation Started,2024-10-03 09:35:43.402658,High,Software,Agent9
TKT-1130,Awaiting Customer Response,2024-10-03 13:30:28.777703,High,Software,Agent11
TKT-1130,Solution Proposed,2024-10-03 17:45:49.434231,High,Software,Agent6
TKT-1130,Solution Implemented,2024-10-04 06:05:48.118047,High,Software,Agent12
TKT-1130,Customer Verification,2024-10-05 22:22:26.146205,High,Software,Agent11
TKT-1130,Ticket Closed,2024-10-05 23:49:30.513752,High,Software,Agent4
TKT-1131,Ticket Created,2024-03-06 00:00:00.000000,High,Software,Agent3
TKT-1131,Initial Triage,2024-03-06 02:12:56.944770,High,Software,Agent12
TKT-1131,Assigned to Agent,2024-03-06 07:59:15.015727,High,Software,Agent6
TKT-1131,Investigation Started,2024-03-06 11:28:57.305189,High,Software,Agent12
TKT-1131,Awaiting Customer Response,2024-03-06 14:12:33.456567,High,Software,Agent3
TKT-1131,Solution Proposed,2024-03-06 18:40:48.166890,High,Software,Agent9
TKT-1131,Solution Implemented,2024-03-06 23:41:50.872277,High,Software,Agent5
TKT-1131,Customer Verification,2024-03-07 13:41:19.772862,High,Software,Agent5
TKT-1131,Ticket Closed,2024-03-07 14:48:04.627113,High,Software,Agent4
TKT-1132,Ticket Created,2024-02-08 00:00:00.000000,Critical,Access,Agent9
TKT-1132,Initial Triage,2024-02-08 02:28:16.026089,Critical,Access,Agent13
TKT-1132,Assigned to Agent,2024-02-08 09:45:46.980271,Critical,Access,Agent3
TKT-1132,Investigation Started,2024-02-08 13:26:17.637658,Critical,Access,Agent11
TKT-1132,Awaiting Customer Response,2024-02-10 05:40:12.055573,Critical,Access,Agent2
TKT-1132,Solution Proposed,2024-02-10 08:54:19.055362,Critical,Access,Agent6
TKT-1132,Solution Implemented,2024-02-10 14:04:46.266661,Critical,Access,Agent5
TKT-1132,Customer Verification,2024-02-12 10:52:42.282222,Critical,Access,Agent3
TKT-1132,Ticket Closed,2024-02-12 11:59:51.192320,Critical,Access,Agent14
TKT-1133,Ticket Created,2024-10-07 00:00:00.000000,Medium,Hardware,Agent8
TKT-1133,Initial Triage,2024-10-07 02:20:59.137087,Medium,Hardware,Agent10
TKT-1133,Assigned to Agent,2024-10-07 10:06:48.471037,Medium,Hardware,Agent6
TKT-1133,Investigation Started,2024-10-07 13:37:03.576165,Medium,Hardware,Agent3
TKT-1133,Awaiting Customer Response,2024-10-07 23:52:40.982025,Medium,Hardware,Agent3
TKT-1133,Solution Proposed,2024-10-08 04:54:09.304008,Medium,Hardware,Agent4
TKT-1133,Solution Implemented,2024-10-08 20:38:51.958148,Medium,Hardware,Agent14
TKT-1133,Customer Verification,2024-10-11 04:14:52.892435,Medium,Hardware,Agent11
TKT-1133,Ticket Closed,2024-10-11 05:41:25.378232,Medium,Hardware,Agent9
TKT-1134,Ticket Created,2024-04-29 00:00:00.000000,Low,Access,Agent6
